"logFC","AveExpr","t","P.Value","adj.P.Val","B","Status"
-1.06033127867735,11.042642036271,-12.827499527437,1.77860188111235e-23,1.11956456827194e-21,42.8114824114507,"Downregulated"
-1.24278530430895,9.60717518227103,-12.8262071480517,1.79042416550909e-23,1.12383159662082e-21,42.8048946009788,"Downregulated"
-1.41744612470654,6.8742239472243,-12.7923285452976,2.13010580773623e-23,1.32955595836937e-21,42.6321498607741,"Downregulated"
-1.54627613633357,9.37362652085047,-12.7828046490701,2.23675260802661e-23,1.39222230068874e-21,42.5835705199674,"Downregulated"
-1.36240503807002,9.45934960049533,-12.7338318584319,2.87587397866283e-23,1.78504456452769e-21,42.3336497020595,"Downregulated"
-1.35807322788882,12.6667764499065,-12.7062991190002,3.31264127245375e-23,2.04475306022402e-21,42.193054601887,"Downregulated"
-1.71349968793667,8.40377224163551,-12.7052254025204,3.33096150805292e-23,2.05038163767799e-21,42.1875704211515,"Downregulated"
-1.30389699635258,8.60350031619626,-12.6903739204902,3.5950426501091e-23,2.20077844429618e-21,42.1117042555847,"Downregulated"
-1.6734273566295,10.875755996271,-12.6226454097722,5.09226732161605e-23,3.09185266287658e-21,41.765494829256,"Downregulated"
-2.22559664983463,10.7273995494673,-12.6161525908137,5.2652061838366e-23,3.18816819006606e-21,41.7322856568289,"Downregulated"
-1.1902239979437,9.34802645766355,-12.5805748520194,6.32293131590857e-23,3.80794266249704e-21,41.5502538099238,"Downregulated"
-2.26563096171746,7.97681888775701,-12.5782999625375,6.39740029505087e-23,3.84240622034012e-21,41.5386109805689,"Downregulated"
-1.29375459932126,10.9352784681402,-12.5524661325733,7.3073967860471e-23,4.36543492180932e-21,41.4063650469451,"Downregulated"
-1.96264154865764,9.91533596153271,-12.5516052350851,7.33986182533089e-23,4.37310537577134e-21,41.4019571118426,"Downregulated"
-1.18037819868579,7.71282531741122,-12.5424567071927,7.693926174496e-23,4.56447337389288e-21,41.3551115267166,"Downregulated"
-1.32754148530507,5.96912849701869,-12.5411532204441,7.74574905058643e-23,4.5660985739211e-21,41.3484364045504,"Downregulated"
-1.47550523712949,8.78265739947664,-12.4700471355255,1.11735247858426e-22,6.5099122093839e-21,40.9841015550375,"Downregulated"
-1.53727178076777,9.33282707950467,-12.4697746837768,1.11892311456897e-22,6.5099122093839e-21,40.9827048023829,"Downregulated"
-1.53790456411542,8.54362059424299,-12.4634589817394,1.15595916910598e-22,6.70787452218454e-21,40.950325079356,"Downregulated"
-1.12071761850528,7.31387962415888,-12.4390541870978,1.31100086984184e-22,7.54858717898855e-21,40.825176195865,"Downregulated"
-1.646699749696,11.1245151094019,-12.411268121514,1.51307760734305e-22,8.62299445637473e-21,40.6826324486078,"Downregulated"
-1.11803030034695,8.50761157727103,-12.4062289772583,1.55294056364092e-22,8.82759555602312e-21,40.6567751190127,"Downregulated"
-2.09606371686207,9.32017447617757,-12.4019790050083,1.58737833852211e-22,9.00039478811405e-21,40.6349657663503,"Downregulated"
-1.71479030972555,7.15257157856075,-12.387950235833,1.70658499791579e-22,9.65173439303492e-21,40.5629653960926,"Downregulated"
-1.32926098300846,8.79334239059813,-12.3762129707014,1.81319164606054e-22,1.01771661081025e-20,40.5027144025318,"Downregulated"
-1.49928211081457,6.96091220473832,-12.3730258546603,1.84327546213715e-22,1.03200269152769e-20,40.4863521690558,"Downregulated"
-1.58262550324561,8.25742837657944,-12.3462113424416,2.11704581991421e-22,1.17935330012871e-20,40.3486599363795,"Downregulated"
-1.04820787387298,7.30959279230841,-12.3269779108847,2.33820122573381e-22,1.29607308241359e-20,40.2498635656171,"Downregulated"
-1.0156991750264,9.84011124587851,-12.3120078034405,2.5262527498578e-22,1.38993802531065e-20,40.1729477257246,"Downregulated"
-1.41053031372485,9.04345165925234,-12.2841408161778,2.91765149413827e-22,1.59739627134848e-20,40.0297245062138,"Downregulated"
-2.34417327198522,9.02694048318692,-12.2778384652437,3.01428693948639e-22,1.64625872236704e-20,39.9973255470424,"Downregulated"
-2.00793818256298,7.66523476557009,-12.2656460845636,3.21044141323084e-22,1.73761620562887e-20,39.9346391191901,"Downregulated"
-1.50662577418509,9.66649804078505,-12.2655068670835,3.21275356423774e-22,1.73761620562887e-20,39.9339232785034,"Downregulated"
-1.78296456154645,9.75710733195327,-12.1883239843588,4.78977608820285e-22,2.55336317161302e-20,39.5368445184984,"Downregulated"
-1.92169647829346,8.18438887130841,-12.1561357362932,5.65849061651706e-22,2.97377703792098e-20,39.3711234187667,"Downregulated"
